'Target Type,Target Name,Access Specification Name,# Managers,# Workers,# Disks,IOps,Read IOps,Write IOps,MiBps (Binary),Read MiBps (Binary),Write MiBps (Binary),MBps (Decimal),Read MBps (Decimal),Write MBps (Decimal),Transactions per Second,Connections per Second,Average Response Time,Average Read Response Time,Average Write Response Time,Average Transaction Time,Average Connection Time,Maximum Response Time,Maximum Read Response Time,Maximum Write Response Time,Maximum Transaction Time,Maximum Connection Time,Errors,Read Errors,Write Errors,Bytes Read,Bytes Written,Read I/Os,Write I/Os,Connections,Transactions per Connection,Total Raw Read Response Time,Total Raw Write Response Time,Total Raw Transaction Time,Total Raw Connection Time,Maximum Raw Read Response Time,Maximum Raw Write Response Time,Maximum Raw Transaction Time,Maximum Raw Connection Time,Total Raw Run Time,Starting Sector,Maximum Size,Queue Depth,% CPU Utilization,% User Time,% Privileged Time,% DPC Time,% Interrupt Time,Processor Speed,Interrupts per Second,CPU Effectiveness,Packets/Second,Packet Errors,Segments Retransmitted/Second,0 to 50 uS,50 to 100 uS,100 to 200 uS,200 to 500 uS,0.5 to 1 mS,1 to 2 mS,2 to 5 mS,5 to 10 mS,10 to 15 mS,15 to 20 mS,20 to 30 mS,30 to 50 mS,50 to 100 mS,100 to 200 mS,200 to 500 mS,0.5 to 1 S,1 to 2 s,2 to 4.7 s,4.7 to 5 s,5 to 10 s, >= 10 s
ALL,All,256 KiB; 100% Read; 0% random,1,1,1,4934.281418,4934.281418,0.000000,1233.570354,1233.570354,0.000000,1293.492268,1293.492268,0.000000,4934.281418,0.000000,1.620871,1.620871,0.000000,1.620871,0.000000,5.173800,5.173800,0.000000,5.173800,0.000000,0,0,0,776084914176,0,2960529,0,0,-1,,,,,,,,,,0,0,8,3.454966,0.274745,3.182360,0.904967,0.484385,,12538.964898,1428.170770,0.776683,0.000000,0.000000,0,0,0,399596,321938,1208697,1030297,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MANAGER,DESKTOP-B59M5J7,256 KiB; 100% Read; 0% random,,1,1,4934.281418,4934.281418,0.000000,1233.570354,1233.570354,0.000000,1293.492268,1293.492268,0.000000,4934.281418,0.000000,1.620871,1.620871,0.000000,1.620871,0.000000,5.173800,5.173800,0.000000,5.173800,0.000000,0,0,0,776084914176,0,2960529,0,0,-1,47986348805,0,47986348805,0,51738,0,51738,0,5999919237,0,0,8,3.454966,0.274745,3.182360,0.904967,0.484385,10000000.000000,12538.964898,1428.170770,0.776683,0.000000,0.000000,0,0,0,399596,321938,1208697,1030297,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PROCESSOR,CPU 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.461477,0.291673,3.171943,0.908874,0.447926,10000000.000000,3081.200913,,,,
PROCESSOR,CPU 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.391163,0.291673,3.101629,0.872414,0.479177,10000000.000000,3225.417331,,,,
PROCESSOR,CPU 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.430226,0.197921,3.234444,0.919290,0.497406,10000000.000000,3115.553314,,,,
PROCESSOR,CPU 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.536999,0.317715,3.221423,0.919290,0.513032,10000000.000000,3116.793341,,,,
WORKER,Worker 1,256 KiB; 100% Read; 0% random,,,1,4934.281418,4934.281418,0.000000,1233.570354,1233.570354,0.000000,1293.492268,1293.492268,0.000000,4934.281418,0.000000,1.620871,1.620871,0.000000,1.620871,0.000000,5.173800,5.173800,0.000000,5.173800,0.000000,0,0,0,776084914176,0,2960529,0,0,-1,47986348805,0,47986348805,0,51738,0,51738,0,5999919237,0,0,8,,,,,,10000000.000000,,,,,,0,0,0,399596,321938,1208697,1030297,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DISK,1: "VMware Virtual disk 2.0",,,,,4934.281418,4934.281418,0.000000,1233.570354,1233.570354,0.000000,1293.492268,1293.492268,0.000000,4934.281418,0.000000,1.620871,1.620871,0.000000,1.620871,0.000000,5.173800,5.173800,0.000000,5.173800,0.000000,0,0,0,776084914176,0,2960529,0,0,-1,47986348805,0,47986348805,0,51738,0,51738,0,5999919237,0,0,8,,,,,,10000000.000000,,,,,,0,0,0,399596,321938,1208697,1030297,1,0,0,0,0,0,0,0,0,0,0,0,0,0
'Time Stamp
2024-03-18 14:12:53:750
'End Test
'Test Type,Test Description
0,test workers 
'Version
1.1.0
'Time Stamp
2024-03-18 14:25:32:737
'Access specifications
'Access specification name,default assignment
256 KiB; 100% Read; 0% random,0
'size,% of size,% reads,% random,delay,burst,align,reply
262144,100,100,0,0,1,0,0,
'End access specifications
'Results
'Target Type,Target Name,Access Specification Name,# Managers,# Workers,# Disks,IOps,Read IOps,Write IOps,MiBps (Binary),Read MiBps (Binary),Write MiBps (Binary),MBps (Decimal),Read MBps (Decimal),Write MBps (Decimal),Transactions per Second,Connections per Second,Average Response Time,Average Read Response Time,Average Write Response Time,Average Transaction Time,Average Connection Time,Maximum Response Time,Maximum Read Response Time,Maximum Write Response Time,Maximum Transaction Time,Maximum Connection Time,Errors,Read Errors,Write Errors,Bytes Read,Bytes Written,Read I/Os,Write I/Os,Connections,Transactions per Connection,Total Raw Read Response Time,Total Raw Write Response Time,Total Raw Transaction Time,Total Raw Connection Time,Maximum Raw Read Response Time,Maximum Raw Write Response Time,Maximum Raw Transaction Time,Maximum Raw Connection Time,Total Raw Run Time,Starting Sector,Maximum Size,Queue Depth,% CPU Utilization,% User Time,% Privileged Time,% DPC Time,% Interrupt Time,Processor Speed,Interrupts per Second,CPU Effectiveness,Packets/Second,Packet Errors,Segments Retransmitted/Second,0 to 50 uS,50 to 100 uS,100 to 200 uS,200 to 500 uS,0.5 to 1 mS,1 to 2 mS,2 to 5 mS,5 to 10 mS,10 to 15 mS,15 to 20 mS,20 to 30 mS,30 to 50 mS,50 to 100 mS,100 to 200 mS,200 to 500 mS,0.5 to 1 S,1 to 2 s,2 to 4.7 s,4.7 to 5 s,5 to 10 s, >= 10 s
ALL,All,256 KiB; 100% Read; 0% random,1,1,1,4301.870301,4301.870301,0.000000,1075.467575,1075.467575,0.000000,1127.709488,1127.709488,0.000000,4301.870301,0.000000,1.859167,1.859167,0.000000,1.859167,0.000000,201.463900,201.463900,0.000000,201.463900,0.000000,0,0,0,676652646400,0,2581225,0,0,-1,,,,,,,,,,0,0,8,3.400417,0.283854,3.116536,0.914713,0.489583,,10621.442136,1265.100931,0.878333,0.000000,0.000000,0,0,0,288377,628043,827143,720249,113954,1807,751,540,238,80,42,1,0,0,0,0,0,0
MANAGER,DESKTOP-B59M5J7,256 KiB; 100% Read; 0% random,,1,1,4301.870301,4301.870301,0.000000,1075.467575,1075.467575,0.000000,1127.709488,1127.709488,0.000000,4301.870301,0.000000,1.859167,1.859167,0.000000,1.859167,0.000000,201.463900,201.463900,0.000000,201.463900,0.000000,0,0,0,676652646400,0,2581225,0,0,-1,47989275209,0,47989275209,0,2014639,0,2014639,0,6000239011,0,0,8,3.400417,0.283854,3.116536,0.914713,0.489583,10000000.000000,10621.442136,1265.100931,0.878333,0.000000,0.000000,0,0,0,288377,628043,827143,720249,113954,1807,751,540,238,80,42,1,0,0,0,0,0,0
PROCESSOR,CPU 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.325547,0.242187,3.083333,0.960937,0.515625,10000000.000000,2629.094291,,,,
PROCESSOR,CPU 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.380234,0.304687,3.075520,0.851562,0.481771,10000000.000000,2710.652602,,,,
PROCESSOR,CPU 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.393255,0.289062,3.104166,0.893229,0.466146,10000000.000000,2631.007624,,,,
PROCESSOR,CPU 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.502630,0.299479,3.203124,0.953125,0.494792,10000000.000000,2650.687619,,,,
WORKER,Worker 1,256 KiB; 100% Read; 0% random,,,1,4301.870301,4301.870301,0.000000,1075.467575,1075.467575,0.000000,1127.709488,1127.709488,0.000000,4301.870301,0.000000,1.859167,1.859167,0.000000,1.859167,0.000000,201.463900,201.463900,0.000000,201.463900,0.000000,0,0,0,676652646400,0,2581225,0,0,-1,47989275209,0,47989275209,0,2014639,0,2014639,0,6000239011,0,0,8,,,,,,10000000.000000,,,,,,0,0,0,288377,628043,827143,720249,113954,1807,751,540,238,80,42,1,0,0,0,0,0,0
DISK,1: "VMware Virtual disk 2.0",,,,,4301.870301,4301.870301,0.000000,1075.467575,1075.467575,0.000000,1127.709488,1127.709488,0.000000,4301.870301,0.000000,1.859167,1.859167,0.000000,1.859167,0.000000,201.463900,201.463900,0.000000,201.463900,0.000000,0,0,0,676652646400,0,2581225,0,0,-1,47989275209,0,47989275209,0,2014639,0,2014639,0,6000239011,0,0,8,,,,,,10000000.000000,,,,,,0,0,0,288377,628043,827143,720249,113954,1807,751,540,238,80,42,1,0,0,0,0,0,0
'Time Stamp
2024-03-18 14:35:32:866
'End Test
