'Test Type,Test Description
0,Test 4 workers
'Version
1.1.0
'Time Stamp
2024-03-18 13:47:31:151
'Access specifications
'Access specification name,default assignment
256 KiB; 100% Read; 0% random,0
'size,% of size,% reads,% random,delay,burst,align,reply
262144,100,100,0,0,1,0,0,
'End access specifications
'Results
'Target Type,Target Name,Access Specification Name,# Managers,# Workers,# Disks,IOps,Read IOps,Write IOps,MiBps (Binary),Read MiBps (Binary),Write MiBps (Binary),MBps (Decimal),Read MBps (Decimal),Write MBps (Decimal),Transactions per Second,Connections per Second,Average Response Time,Average Read Response Time,Average Write Response Time,Average Transaction Time,Average Connection Time,Maximum Response Time,Maximum Read Response Time,Maximum Write Response Time,Maximum Transaction Time,Maximum Connection Time,Errors,Read Errors,Write Errors,Bytes Read,Bytes Written,Read I/Os,Write I/Os,Connections,Transactions per Connection,Total Raw Read Response Time,Total Raw Write Response Time,Total Raw Transaction Time,Total Raw Connection Time,Maximum Raw Read Response Time,Maximum Raw Write Response Time,Maximum Raw Transaction Time,Maximum Raw Connection Time,Total Raw Run Time,Starting Sector,Maximum Size,Queue Depth,% CPU Utilization,% User Time,% Privileged Time,% DPC Time,% Interrupt Time,Processor Speed,Interrupts per Second,CPU Effectiveness,Packets/Second,Packet Errors,Segments Retransmitted/Second,0 to 50 uS,50 to 100 uS,100 to 200 uS,200 to 500 uS,0.5 to 1 mS,1 to 2 mS,2 to 5 mS,5 to 10 mS,10 to 15 mS,15 to 20 mS,20 to 30 mS,30 to 50 mS,50 to 100 mS,100 to 200 mS,200 to 500 mS,0.5 to 1 S,1 to 2 s,2 to 4.7 s,4.7 to 5 s,5 to 10 s, >= 10 s
ALL,All,256 KiB; 100% Read; 0% random,1,1,1,2843.395756,2843.395756,0.000000,710.848939,710.848939,0.000000,745.379137,745.379137,0.000000,2843.395756,0.000000,0.351250,0.351250,0.000000,0.351250,0.000000,119.674500,119.674500,0.000000,119.674500,0.000000,0,0,0,447241519104,0,1706091,0,0,-1,,,,,,,,,,0,0,1,27.265829,6.202997,21.063366,0.602852,0.311843,,5994.429204,104.284221,0.718318,0.000000,0.000000,0,0,0,1684443,21466,143,27,1,0,2,2,3,2,2,0,0,0,0,0,0,0
